batch,day,idturk,participantid,treatment,initialendowment,pointssaving1,pointssaving2,pointssaving3,pointssaving4,pointsdebt1,pointsdebt2,borrowdebt1,borrowdebt2,pointsthisdecision,pointsnextdecision,additionalpointssaving1,additionalpointssaving2,additionalpointssaving3,additionalpointssaving4,additionalpointsdebt1,additionalpointsdebt2,points_ia_a1,points_ia_a2,points_ia_a3,points_ia_a4,points_aa_a1,points_aa_a2,points_aa_a3,points_aa_a4,balance_ia_a1,balance_ia_a2,balance_ia_a3,balance_ia_a4,balance_aa_a1,balance_aa_a2,balance_aa_a3,balance_aa_a4,orderlottery,lottery1choice,lottery2choice,lottery3choice,lottery4choice,time1choice,time2choice,oneshotcontrol_s1,oneshotcontrol_s2,oneshotcontrol_s3,oneshotcontrol_s4,oneshotdebt_s1,oneshotdebt_s2,oneshotdebt_d1,oneshotdebt_d2,oneshothigh_s1,oneshothigh_s2,oneshothigh_d1,oneshothigh_d2,end_reasoning,end_debtimportance,end_balancesimportance,end_rateimportance,end_hindsight,demo_age,demo_sex,demo_state,demo_race,demo_educ,demo_collegeplus,demo_studentloan,demo_holddebt,demo_covid,errorbdm1,errorbdm2,errorbdm3,errordebtintro1,errordebtintro2,errordebtintro3,errordebtintro4,errordebtintro5,errordebtendowment1,errordebtendowment2,errordebtendowment3,errordebtendowment4,errordebtendowment5,errordebtendowment6,errordebtendowment7,errordebtendowment8,errordebtpayment1,errordebtpayment2,errordebtpayment3,errorend1,errorend2,error_count,error_initial,error_main,error_end,error_main_total,error_count_total,debt1bal,debt2bal,debt1percpaid,debt2percpaid,controlsaving1balanceupdated,controlsaving2balanceupdated,controlsaving3balanceupdated,controlsaving4balanceupdated,debtsaving1balanceupdated,debtsaving2balanceupdated,debtdebt1balanceupdated,debtdebt2balanceupdated,controlsaving1balanceupdated2,controlsaving2balanceupdated2,controlsaving3balanceupdated2,controlsaving4balanceupdated2,debtsaving1balanceupdated2,debtsaving2balanceupdated2,debtdebt1balanceupdated2,debtdebt2balanceupdated2,lotterychoice,timechoice,durationinseconds,controltreatment,debttreatment,hightreatment,q1697,order_oneshotcontrol,order_oneshotdebt,order_oneshothighdebt,io,perco_orig,perco_adtl,perco_os_c,perco_os_d,perco_os_h,ind_optimal_ia,ind_optimal_ap,ind_optimal_ia_all,ind_optimal_ap_all,share_pointssaving1,share_pointssaving2,share_pointssaving3,share_pointssaving4,share_pointsdebt1,share_pointsdebt2,nz_pointssaving1,nz_pointssaving2,nz_pointssaving3,nz_pointssaving4,nz_pointsdebt1,nz_pointsdebt2,type_num_acnt,debt1paidoff,debt2paidoff,perc_points_ia_a1,perc_points_ia_a2,perc_points_ia_a3,perc_points_ia_a4,prev_balance_ia_a1,prev_balance_ia_a2,prev_balance_ia_a3,prev_balance_ia_a4,balance_max,balance_min
1,Day 1,A2Z43TA0WZ0EG0,boulder51015,Low Debt,500,100,100,0,0,200,100,0,0,546,0,0,0,0,0,400,146,100,100,200,100,0,0,400,146,1200,800,-700,-1400,1200,800,-300,-1254,1,50,0.8,,,350,1,,,,,,,,,,,,,I wanted to add what I was able to the highest yielding savings account whilst knocking out my debt.,Very important,Very important,Extremely important,I don't think I would change much. Maybe focus a little less on paying off the 5 percent interest debt and add more to the high yielding savings.,30,Female,Louisiana,White,College graduate with Associate's Degree (2 year),College or more,No,No,A little,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,3,0,3,0,6,9,-300,-1254,0.66666669,0.164,,,,,1200,800,-700,-1400,,,,,1200,800,-300,-1254,,,1428,0,1,0,"None, everything was clear.",,,,500,0.2,0,,,,0,0,0,0,0.2,0.2,0,0,0.40000001,0.2,1,1,0,0,1,1,4,0,0,0.2,0.2,0.40000001,0.2,1100,700,-900,-1500,1100,-1500
1,Day 2,A2Z43TA0WZ0EG0,boulder51015,Low Debt,632,32,0,0,0,300,300,0,0,100,500,100,0,0,0,0,0,32,0,300,300,100,0,0,0,1232,800,0,-954,1332,800,0,-954,2,380,0.64,,,400,0.98,,,,,,,,,,,,,I wanted to add what I was able to the highest yielding savings account whilst knocking out my debt.,Very important,Very important,Extremely important,I don't think I would change much. Maybe focus a little less on paying off the 5 percent interest debt and add more to the high yielding savings.,30,Female,Louisiana,White,College graduate with Associate's Degree (2 year),College or more,No,No,A little,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,3,1,2,0,6,9,0,-954,1,0.36399999,,,,,1232,800,0,-954,,,,,1332,800,0,-954,,,1055,0,1,0,,,,,632,0.050632913,1,,,,0,1,0,0,0.050632913,0,0,0,0.47468355,0.47468355,1,0,0,0,1,1,3,1,0,0.050632913,0,0.47468355,0.47468355,1200,800,-700,-1400,1200,-1400
1,Day 3,A2Z43TA0WZ0EG0,boulder51015,Low Debt,1219,265,0,0,0,0,954,0,0,100,500,100,0,0,0,0,0,265,0,0,954,100,0,0,0,1597,800,0,0,1697,800,0,0,1,460,0.75,,,275,0.9,,,,,,,,,,,,,I wanted to add what I was able to the highest yielding savings account whilst knocking out my debt.,Very important,Very important,Extremely important,I don't think I would change much. Maybe focus a little less on paying off the 5 percent interest debt and add more to the high yielding savings.,30,Female,Louisiana,White,College graduate with Associate's Degree (2 year),College or more,No,No,A little,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,1,0,6,9,0,0,1,1,,,,,1597,800,0,0,,,,,1697,800,0,0,,,1136,0,1,0,,,,,1219,0.2173913,1,,,,0,1,0,0,0.2173913,0,0,0,0,0.78260869,1,0,0,0,0,1,2,1,1,0.2173913,0,0,0.78260869,1232,800,0,-954,1232,-954
1,Day 4,A2Z43TA0WZ0EG0,boulder51015,Low Debt,1339,1339,0,0,0,0,0,0,0,100,,100,0,0,0,0,0,1339,0,0,0,100,0,0,0,3036,800,0,0,3136,800,0,0,1,225,,,,,,800,0,200,0,400,0,600,0,1000,0,0,0,I wanted to add what I was able to the highest yielding savings account whilst knocking out my debt.,Very important,Very important,Extremely important,I don't think I would change much. Maybe focus a little less on paying off the 5 percent interest debt and add more to the high yielding savings.,30,Female,Louisiana,White,College graduate with Associate's Degree (2 year),College or more,No,No,A little,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,9,0,0,1,1,,,,,3036,800,0,0,,,,,3136,800,0,0,,,995,0,1,0,,2,3,1,1339,1,1,0.80000001,0.40000001,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1597,800,0,0,1597,0
3,Initial,A2Z6NL0CTXY0ZB,thornton70555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,It's simple. I wanted to increase my bonus at the end. I also wanted to see if lowering my debt would open up the last two options. I did that once just to see if it would work out.,Slightly important,Very important,Very important,I would alocate as many points as I could to the option that increased my payout the most.,40,Female,Alabama,Black,High school or equivalent,Non college graduate,No,No,A little,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,9,10,,,,,,,,,,,,,,,,,,,,,1,1,365,,,,,,,,,,,,,,0,0,0,0,,,,,,,1,1,1,1,1,1,,1,1,,,,,,,,,,
3,Day 1,A2Z6NL0CTXY0ZB,thornton70555,Low Debt,500,250,150,0,0,50,50,0,0,100,500,25,25,0,0,25,25,250,150,50,50,25,25,25,25,1350,850,-850,-1450,1375,875,-825,-1425,2,500,1,,,500,1,,,,,,,,,,,,,It's simple. I wanted to increase my bonus at the end. I also wanted to see if lowering my debt would open up the last two options. I did that once just to see if it would work out.,Slightly important,Very important,Very important,I would alocate as many points as I could to the option that increased my payout the most.,40,Female,Alabama,Black,High school or equivalent,Non college graduate,No,No,A little,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,,,3,0,3,0,9,10,-825,-1425,0.083333336,0.050000001,,,,,1350,850,-850,-1450,,,,,1375,875,-825,-1425,,,1224,0,1,0,I did not.,,,,500,0.5,0.25,,,,0,0,0,0,0.5,0.30000001,0,0,0.1,0.1,1,1,0,0,1,1,4,0,0,0.5,0.30000001,0.1,0.1,1100,700,-900,-1500,1100,-1500
3,Day 2,A2Z6NL0CTXY0ZB,thornton70555,Low Debt,1088,1088,0,0,0,0,0,0,0,100,500,50,50,0,0,0,0,1088,0,0,0,50,50,0,0,2463,875,-825,-1425,2513,925,-825,-1425,2,500,1,,,500,1,,,,,,,,,,,,,It's simple. I wanted to increase my bonus at the end. I also wanted to see if lowering my debt would open up the last two options. I did that once just to see if it would work out.,Slightly important,Very important,Very important,I would alocate as many points as I could to the option that increased my payout the most.,40,Female,Alabama,Black,High school or equivalent,Non college graduate,No,No,A little,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,2,0,2,0,9,10,-825,-1425,0.083333336,0.050000001,,,,,2463,875,-825,-1425,,,,,2513,925,-825,-1425,,,1467,0,1,0,,,,,1088,1,0.5,,,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1350,850,-850,-1450,1350,-1450
3,Day 3,A2Z6NL0CTXY0ZB,thornton70555,Low Debt,1320,470,0,0,0,850,0,0,0,100,500,50,50,0,0,0,0,470,0,850,0,50,50,0,0,2983,925,25,-1425,3033,975,25,-1425,2,500,1,,,500,1,,,,,,,,,,,,,It's simple. I wanted to increase my bonus at the end. I also wanted to see if lowering my debt would open up the last two options. I did that once just to see if it would work out.,Slightly important,Very important,Very important,I would alocate as many points as I could to the option that increased my payout the most.,40,Female,Alabama,Black,High school or equivalent,Non college graduate,No,No,A little,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,2,0,2,0,9,10,25,-1425,1.0277778,0.050000001,,,,,2983,925,25,-1425,,,,,3033,975,25,-1425,,,746,0,1,0,,,,,1320,0.35606059,0.5,,,,0,0,0,0,0.35606059,0,0,0,0.64393938,0,1,0,0,0,1,0,2,1,0,0.35606059,0,0.64393938,0,2463,875,-825,-1425,2463,-1425
3,Day 4,A2Z6NL0CTXY0ZB,thornton70555,Low Debt,1557,1500,57,0,0,0,0,0,0,100,,100,0,0,0,0,0,1500,57,0,0,100,0,0,0,4533,1032,25,-1425,4633,1032,25,-1425,1,500,,,,,,500,0,300,200,1000,0,0,0,1000,0,0,0,It's simple. I wanted to increase my bonus at the end. I also wanted to see if lowering my debt would open up the last two options. I did that once just to see if it would work out.,Slightly important,Very important,Very important,I would alocate as many points as I could to the option that increased my payout the most.,40,Female,Alabama,Black,High school or equivalent,Non college graduate,No,No,A little,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,2,1,9,10,25,-1425,1.0277778,0.050000001,,,,,4533,1032,25,-1425,,,,,4633,1032,25,-1425,,,887,0,1,0,,2,3,1,1557,0.96339113,1,0.5,1,1,0,1,0,0,0.96339113,0.036608864,0,0,0,0,1,0,0,0,0,0,1,1,0,0.96339113,0.036608864,0,0,2983,925,25,-1425,2983,-1425
1,Initial,A2ZDEERVRN5AMC,napa89491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,I wanted to maximize my overall earnings.,Extremely important,Very important,Very important,choose the account with the lower interest rate.,28,Male,Florida,White,High school or equivalent,Non college graduate,No,No,None,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,7,9,,,,,,,,,,,,,,,,,,,,,1,0.95,392,,,,,,,,,,,,,,0,0,0,0,,,,,,,1,1,1,1,1,1,,1,1,,,,,,,,,,
1,Day 1,A2ZDEERVRN5AMC,napa89491,High Debt,500,0,500,0,0,0,0,0,0,100,500,0,100,0,0,0,0,0,500,0,0,0,100,0,0,1100,1200,-2900,-3500,1100,1300,-2900,-3500,1,400,0.95,,,500,0.95,,,,,,,,,,,,,I wanted to maximize my overall earnings.,Extremely important,Very important,Very important,choose the account with the lower interest rate.,28,Male,Florida,White,High school or equivalent,Non college graduate,No,No,None,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,3,1,2,0,7,9,-2900,-3500,0,0,,,,,1100,1200,-2900,-3500,,,,,1100,1300,-2900,-3500,,,1084,0,0,1,"nope, everything was all good.",,,,500,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1100,700,-2900,-3500,1100,-3500
1,Day 2,A2ZDEERVRN5AMC,napa89491,High Debt,1060,0,1060,0,0,0,0,0,0,100,500,0,100,0,0,0,0,0,1060,0,0,0,100,0,0,1100,2360,-2900,-3500,1100,2460,-2900,-3500,1,475,0.99,,,475,0.99,,,,,,,,,,,,,I wanted to maximize my overall earnings.,Extremely important,Very important,Very important,choose the account with the lower interest rate.,28,Male,Florida,White,High school or equivalent,Non college graduate,No,No,None,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,3,1,2,0,7,9,-2900,-3500,0,0,,,,,1100,2360,-2900,-3500,,,,,1100,2460,-2900,-3500,,,874,0,0,1,,,,,1060,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1100,1200,-2900,-3500,1200,-3500
1,Day 3,A2ZDEERVRN5AMC,napa89491,High Debt,1176,0,1176,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,1176,0,0,0,100,0,0,1100,3636,-2900,-3500,1100,3736,-2900,-3500,1,475,0.99,,,475,0.99,,,,,,,,,,,,,I wanted to maximize my overall earnings.,Extremely important,Very important,Very important,choose the account with the lower interest rate.,28,Male,Florida,White,High school or equivalent,Non college graduate,No,No,None,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,2,0,2,0,7,9,-2900,-3500,0,0,,,,,1100,3636,-2900,-3500,,,,,1100,3736,-2900,-3500,,,730,0,0,1,,,,,1176,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1100,2360,-2900,-3500,2360,-3500
1,Day 4,A2ZDEERVRN5AMC,napa89491,High Debt,804,0,804,0,0,0,0,0,0,600,,0,600,0,0,0,0,0,804,0,0,0,600,0,0,1100,4540,-2900,-3500,1100,5140,-2900,-3500,2,499,,,,,,0,0,0,1000,0,1000,0,0,0,1000,0,0,I wanted to maximize my overall earnings.,Extremely important,Very important,Very important,choose the account with the lower interest rate.,28,Male,Florida,White,High school or equivalent,Non college graduate,No,No,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,7,9,-2900,-3500,0,0,,,,,1100,4540,-2900,-3500,,,,,1100,5140,-2900,-3500,,,829,0,0,1,,1,2,3,804,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1100,3636,-2900,-3500,3636,-3500
1,Initial,A2ZRL1ZWWXJ0L7,alameda24143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,I wanted to focus completely on reducing my debt.,Extremely important,Extremely important,Very important,I might have allocated a small amount of points to savings,28,Male,Illinois,Black,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,5,6,,,,,,,,,,,,,,,,,,,,,0.75,0.75,471,,,,,,,,,,,,,,0,0,0,0,,,,,,,1,1,1,1,1,1,,1,1,,,,,,,,,,
1,Day 1,A2ZRL1ZWWXJ0L7,alameda24143,High Debt,500,0,0,0,0,0,500,0,0,100,500,0,0,0,0,0,100,0,0,0,500,0,0,0,100,1100,700,-2900,-3000,1100,700,-2900,-2900,1,40,0.75,,,450,0.75,,,,,,,,,,,,,I wanted to focus completely on reducing my debt.,Extremely important,Extremely important,Very important,I might have allocated a small amount of points to savings,28,Male,Illinois,Black,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,1,0,5,6,-2900,-2900,0,0.17142858,,,,,1100,700,-2900,-3000,,,,,1100,700,-2900,-2900,,,1655,0,0,1,no comments,,,,500,0,0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1100,700,-2900,-3500,1100,-3500
1,Day 2,A2ZRL1ZWWXJ0L7,alameda24143,High Debt,1030,0,0,0,0,1030,0,0,0,100,500,0,0,0,0,100,0,0,0,1030,0,0,0,100,0,1100,700,-1870,-2900,1100,700,-1770,-2900,1,300,0.75,,,250,0.75,,,,,,,,,,,,,I wanted to focus completely on reducing my debt.,Extremely important,Extremely important,Very important,I might have allocated a small amount of points to savings,28,Male,Illinois,Black,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,1,0,5,6,-1770,-2900,0.38965517,0.17142858,,,,,1100,700,-1870,-2900,,,,,1100,700,-1770,-2900,,,4712,0,0,1,,,,,1030,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1100,700,-2900,-3000,1100,-3000
1,Day 3,A2ZRL1ZWWXJ0L7,alameda24143,High Debt,1200,0,0,0,0,1200,0,0,0,100,500,0,0,0,0,100,0,0,0,1200,0,0,0,100,0,1100,700,-570,-2900,1100,700,-470,-2900,2,300,0.75,,,300,0.75,,,,,,,,,,,,,I wanted to focus completely on reducing my debt.,Extremely important,Extremely important,Very important,I might have allocated a small amount of points to savings,28,Male,Illinois,Black,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,1,0,5,6,-470,-2900,0.83793104,0.17142858,,,,,1100,700,-570,-2900,,,,,1100,700,-470,-2900,,,15295,0,0,1,,,,,1200,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1100,700,-1870,-2900,1100,-2900
1,Day 4,A2ZRL1ZWWXJ0L7,alameda24143,High Debt,1395,0,0,0,0,0,1395,0,0,100,,0,0,0,0,100,0,0,0,0,1395,0,0,100,0,1100,700,-470,-1505,1100,700,-370,-1505,2,375,,,,,,250,250,250,250,0,0,500,500,0,0,500,500,I wanted to focus completely on reducing my debt.,Extremely important,Extremely important,Very important,I might have allocated a small amount of points to savings,28,Male,Illinois,Black,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,2,1,5,6,-370,-1505,0.87241381,0.56999999,,,,,1100,700,-470,-1505,,,,,1100,700,-370,-1505,,,2115,0,0,1,,1,2,3,1395,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1100,700,-570,-2900,1100,-2900
3,Initial,A2ZZA230PGACGX,santamonica11239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,I started by reducing debt on the high interest debt account to the point where the interest earned would be greater than the money lost. Then I invested in the highest earning interest account to maximize profit.,Moderately important,Slightly important,Extremely important,I think I invested to much in the debit account. I did not switch over to investing in the high interest savings account soon enough.,44,Male,Nevada,Hispanic,"Professional Degree (MD, JD, etc.)",College or more,Yes,Yes,A moderate amount,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,0.5,1,277,,,,,,,,,,,,,,0,0,0,0,,,,,,,1,1,1,1,1,1,,1,1,,,,,,,,,,
3,Day 1,A2ZZA230PGACGX,santamonica11239,High Debt,500,0,0,0,0,500,0,0,0,100,0,0,0,0,0,100,0,0,0,500,0,0,0,100,0,1100,700,-2400,-3500,1100,700,-2300,-3500,2,300,1,,,200,1,,,,,,,,,,,,,I started by reducing debt on the high interest debt account to the point where the interest earned would be greater than the money lost. Then I invested in the highest earning interest account to maximize profit.,Moderately important,Slightly important,Extremely important,I think I invested to much in the debit account. I did not switch over to investing in the high interest savings account soon enough.,44,Male,Nevada,Hispanic,"Professional Degree (MD, JD, etc.)",College or more,Yes,Yes,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,2,-2300,-3500,0.20689656,0,,,,,1100,700,-2400,-3500,,,,,1100,700,-2300,-3500,,,904,0,0,1,no. ,,,,500,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1100,700,-2900,-3500,1100,-3500
3,Day 2,A2ZZA230PGACGX,santamonica11239,High Debt,590,0,0,0,0,590,0,0,0,100,500,100,0,0,0,0,0,0,0,590,0,100,0,0,0,1100,700,-1710,-3500,1200,700,-1710,-3500,2,250,0.5,,,300,1,,,,,,,,,,,,,I started by reducing debt on the high interest debt account to the point where the interest earned would be greater than the money lost. Then I invested in the highest earning interest account to maximize profit.,Moderately important,Slightly important,Extremely important,I think I invested to much in the debit account. I did not switch over to investing in the high interest savings account soon enough.,44,Male,Nevada,Hispanic,"Professional Degree (MD, JD, etc.)",College or more,Yes,Yes,A moderate amount,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,0,1,0,1,2,-1710,-3500,0.41034484,0,,,,,1100,700,-1710,-3500,,,,,1200,700,-1710,-3500,,,903,0,0,1,,,,,590,0,1,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1100,700,-2400,-3500,1100,-3500
3,Day 3,A2ZZA230PGACGX,santamonica11239,High Debt,1199,500,0,0,0,699,0,0,0,543,0,543,0,0,0,0,0,500,0,699,0,543,0,0,0,1700,700,-1011,-3500,2243,700,-1011,-3500,1,250,0.75,,,250,1,,,,,,,,,,,,,I started by reducing debt on the high interest debt account to the point where the interest earned would be greater than the money lost. Then I invested in the highest earning interest account to maximize profit.,Moderately important,Slightly important,Extremely important,I think I invested to much in the debit account. I did not switch over to investing in the high interest savings account soon enough.,44,Male,Nevada,Hispanic,"Professional Degree (MD, JD, etc.)",College or more,Yes,Yes,A moderate amount,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,1,2,-1011,-3500,0.65137929,0,,,,,1700,700,-1011,-3500,,,,,2243,700,-1011,-3500,,,997,0,0,1,,,,,1199,0.41701418,1,,,,0,1,0,0,0.41701418,0,0,0,0.58298582,0,1,0,0,0,1,0,2,0,0,0.41701418,0,0.58298582,0,1100,700,-1710,-3500,1100,-3500
3,Day 4,A2ZZA230PGACGX,santamonica11239,High Debt,1012,1012,0,0,0,0,0,0,0,100,,100,0,0,0,0,0,1012,0,0,0,100,0,0,0,3255,700,-1011,-3500,3355,700,-1011,-3500,1,500,,,,,,1000,0,0,0,1000,0,0,0,1000,0,0,0,I started by reducing debt on the high interest debt account to the point where the interest earned would be greater than the money lost. Then I invested in the highest earning interest account to maximize profit.,Moderately important,Slightly important,Extremely important,I think I invested to much in the debit account. I did not switch over to investing in the high interest savings account soon enough.,44,Male,Nevada,Hispanic,"Professional Degree (MD, JD, etc.)",College or more,Yes,Yes,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-1011,-3500,0.65137929,0,,,,,3255,700,-1011,-3500,,,,,3355,700,-1011,-3500,,,885,0,0,1,,3,1,2,1012,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1700,700,-1011,-3500,1700,-3500
2,Initial,A30HUZHJBOX1LK,mountain59920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,"Given 4 accounts with differing interest rates, it is always best to seek the highest return.  Even though one account was paying 15% interest on a large balance, earning 20% is still better. ",Not at all important,Not at all important,Extremely important,"Always allocate the the account with the highest interest rate, regardless of balance or debt.",52,Male,Arkansas,White,Master's Degree (MS),College or more,Yes,No,A little,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,0.5,1,279,,,,,,,,,,,,,,0,0,1,1,,,,,,,1,1,1,1,1,1,,1,1,,,,,,,,,,
2,Day 1,A30HUZHJBOX1LK,mountain59920,High Debt,500,500,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,500,0,0,0,100,0,0,0,1600,700,-2900,-3500,1700,700,-2900,-3500,2,250,0.75,,,380,1,,,,,,,,,,,,,"Given 4 accounts with differing interest rates, it is always best to seek the highest return.  Even though one account was paying 15% interest on a large balance, earning 20% is still better. ",Not at all important,Not at all important,Extremely important,"Always allocate the the account with the highest interest rate, regardless of balance or debt.",52,Male,Arkansas,White,Master's Degree (MS),College or more,Yes,No,A little,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,,,3,0,3,0,3,3,-2900,-3500,0,0,,,,,1600,700,-2900,-3500,,,,,1700,700,-2900,-3500,,,929,0,0,1,No,,,,500,1,1,,,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1100,700,-2900,-3500,1100,-3500
